"tick","Human Count","Zombie Count"
3216.0,0,105
3217.0,0,105
3218.0,0,105
3219.0,0,105
3220.0,0,105
3221.0,0,105
3222.0,0,105
3223.0,0,105
3224.0,0,105
3225.0,0,105
3226.0,0,105
3227.0,0,105
3228.0,0,105
3229.0,0,105
3230.0,0,105
3231.0,0,105
3232.0,0,105
3233.0,0,105
3234.0,0,105
3235.0,0,105
3236.0,0,105
3237.0,0,105
3238.0,0,105
3239.0,0,105
3240.0,0,105
3241.0,0,105
3242.0,0,105
3243.0,0,105
3244.0,0,105
3245.0,0,105
3246.0,0,105
3247.0,0,105
3248.0,0,105
3249.0,0,105
3250.0,0,105
3251.0,0,105
3252.0,0,105
3253.0,0,105
3254.0,0,105
3255.0,0,105
3256.0,0,105
3257.0,0,105
3258.0,0,105
3259.0,0,105
3260.0,0,105
3261.0,0,105
3262.0,0,105
3263.0,0,105
3264.0,0,105
3265.0,0,105
3266.0,0,105
3267.0,0,105
3268.0,0,105
3269.0,0,105
3270.0,0,105
3271.0,0,105
3272.0,0,105
3273.0,0,105
3274.0,0,105
3275.0,0,105
3276.0,0,105
3277.0,0,105
3278.0,0,105
3279.0,0,105
3280.0,0,105
3281.0,0,105
3282.0,0,105
3283.0,0,105
3284.0,0,105
3285.0,0,105
3286.0,0,105
3287.0,0,105
3288.0,0,105
3289.0,0,105
3290.0,0,105
3291.0,0,105
3292.0,0,105
3293.0,0,105
3294.0,0,105
3295.0,0,105
3296.0,0,105
3297.0,0,105
3298.0,0,105
3299.0,0,105
3300.0,0,105
3301.0,0,105
3302.0,0,105
3303.0,0,105
3304.0,0,105
3305.0,0,105
3306.0,0,105
3307.0,0,105
3308.0,0,105
3309.0,0,105
3310.0,0,105
3311.0,0,105
3312.0,0,105
3313.0,0,105
3314.0,0,105
3315.0,0,105
3316.0,0,105
3317.0,0,105
3318.0,0,105
3319.0,0,105
3320.0,0,105
3321.0,0,105
3322.0,0,105
3323.0,0,105
3324.0,0,105
3325.0,0,105
3326.0,0,105
3327.0,0,105
3328.0,0,105
3329.0,0,105
3330.0,0,105
3331.0,0,105
3332.0,0,105
3333.0,0,105
3334.0,0,105
3335.0,0,105
3336.0,0,105
3337.0,0,105
3338.0,0,105
3339.0,0,105
3340.0,0,105
3341.0,0,105
3342.0,0,105
3343.0,0,105
3344.0,0,105
3345.0,0,105
3346.0,0,105
3347.0,0,105
3348.0,0,105
3349.0,0,105
3350.0,0,105
3351.0,0,105
3352.0,0,105
3353.0,0,105
3354.0,0,105
3355.0,0,105
3356.0,0,105
3357.0,0,105
3358.0,0,105
3359.0,0,105
3360.0,0,105
3361.0,0,105
3362.0,0,105
3363.0,0,105
3364.0,0,105
3365.0,0,105
3366.0,0,105
3367.0,0,105
3368.0,0,105
3369.0,0,105
3370.0,0,105
3371.0,0,105
3372.0,0,105
3373.0,0,105
3374.0,0,105
3375.0,0,105
3376.0,0,105
3377.0,0,105
3378.0,0,105
3379.0,0,105
3380.0,0,105
3381.0,0,105
3382.0,0,105
3383.0,0,105
3384.0,0,105
3385.0,0,105
3386.0,0,105
3387.0,0,105
3388.0,0,105
3389.0,0,105
3390.0,0,105
3391.0,0,105
3392.0,0,105
3393.0,0,105
3394.0,0,105
3395.0,0,105
3396.0,0,105
3397.0,0,105
3398.0,0,105
3399.0,0,105
3400.0,0,105
3401.0,0,105
3402.0,0,105
3403.0,0,105
3404.0,0,105
3405.0,0,105
3406.0,0,105
3407.0,0,105
3408.0,0,105
3409.0,0,105
3410.0,0,105
3411.0,0,105
3412.0,0,105
3413.0,0,105
3414.0,0,105
3415.0,0,105
3416.0,0,105
3417.0,0,105
3418.0,0,105
3419.0,0,105
3420.0,0,105
3421.0,0,105
3422.0,0,105
3423.0,0,105
3424.0,0,105
3425.0,0,105
3426.0,0,105
3427.0,0,105
3428.0,0,105
3429.0,0,105
3430.0,0,105
3431.0,0,105
3432.0,0,105
3433.0,0,105
3434.0,0,105
3435.0,0,105
3436.0,0,105
3437.0,0,105
3438.0,0,105
3439.0,0,105
3440.0,0,105
3441.0,0,105
3442.0,0,105
3443.0,0,105
3444.0,0,105
3445.0,0,105
3446.0,0,105
3447.0,0,105
3448.0,0,105
3449.0,0,105
3450.0,0,105
3451.0,0,105
3452.0,0,105
3453.0,0,105
3454.0,0,105
3455.0,0,105
3456.0,0,105
3457.0,0,105
3458.0,0,105
3459.0,0,105
3460.0,0,105
3461.0,0,105
3462.0,0,105
3463.0,0,105
3464.0,0,105
3465.0,0,105
3466.0,0,105
3467.0,0,105
3468.0,0,105
3469.0,0,105
3470.0,0,105
3471.0,0,105
3472.0,0,105
3473.0,0,105
3474.0,0,105
3475.0,0,105
3476.0,0,105
3477.0,0,105
3478.0,0,105
3479.0,0,105
3480.0,0,105
3481.0,0,105
3482.0,0,105
3483.0,0,105
3484.0,0,105
3485.0,0,105
3486.0,0,105
3487.0,0,105
3488.0,0,105
3489.0,0,105
3490.0,0,105
3491.0,0,105
3492.0,0,105
3493.0,0,105
3494.0,0,105
3495.0,0,105
3496.0,0,105
3497.0,0,105
3498.0,0,105
3499.0,0,105
3500.0,0,105
3501.0,0,105
3502.0,0,105
3503.0,0,105
3504.0,0,105
3505.0,0,105
3506.0,0,105
3507.0,0,105
3508.0,0,105
3509.0,0,105
3510.0,0,105
3511.0,0,105
3512.0,0,105
3513.0,0,105
3514.0,0,105
3515.0,0,105
3516.0,0,105
3517.0,0,105
3518.0,0,105
3519.0,0,105
3520.0,0,105
3521.0,0,105
3522.0,0,105
3523.0,0,105
3524.0,0,105
3525.0,0,105
3526.0,0,105
3527.0,0,105
3528.0,0,105
3529.0,0,105
3530.0,0,105
3531.0,0,105
3532.0,0,105
3533.0,0,105
3534.0,0,105
3535.0,0,105
3536.0,0,105
3537.0,0,105
3538.0,0,105
3539.0,0,105
3540.0,0,105
3541.0,0,105
3542.0,0,105
3543.0,0,105
3544.0,0,105
3545.0,0,105
3546.0,0,105
3547.0,0,105
3548.0,0,105
3549.0,0,105
3550.0,0,105
3551.0,0,105
3552.0,0,105
3553.0,0,105
3554.0,0,105
3555.0,0,105
3556.0,0,105
3557.0,0,105
3558.0,0,105
3559.0,0,105
3560.0,0,105
3561.0,0,105
3562.0,0,105
3563.0,0,105
3564.0,0,105
3565.0,0,105
3566.0,0,105
3567.0,0,105
3568.0,0,105
3569.0,0,105
3570.0,0,105
3571.0,0,105
3572.0,0,105
3573.0,0,105
3574.0,0,105
3575.0,0,105
3576.0,0,105
3577.0,0,105
3578.0,0,105
3579.0,0,105
3580.0,0,105
3581.0,0,105
3582.0,0,105
3583.0,0,105
3584.0,0,105
3585.0,0,105
3586.0,0,105
3587.0,0,105
3588.0,0,105
3589.0,0,105
3590.0,0,105
3591.0,0,105
3592.0,0,105
3593.0,0,105
3594.0,0,105
3595.0,0,105
3596.0,0,105
3597.0,0,105
3598.0,0,105
3599.0,0,105
3600.0,0,105
3601.0,0,105
3602.0,0,105
3603.0,0,105
3604.0,0,105
3605.0,0,105
3606.0,0,105
3607.0,0,105
3608.0,0,105
3609.0,0,105
3610.0,0,105
3611.0,0,105
3612.0,0,105
3613.0,0,105
3614.0,0,105
3615.0,0,105
3616.0,0,105
3617.0,0,105
3618.0,0,105
3619.0,0,105
3620.0,0,105
3621.0,0,105
3622.0,0,105
3623.0,0,105
3624.0,0,105
3625.0,0,105
3626.0,0,105
3627.0,0,105
3628.0,0,105
3629.0,0,105
3630.0,0,105
3631.0,0,105
3632.0,0,105
3633.0,0,105
3634.0,0,105
3635.0,0,105
3636.0,0,105
3637.0,0,105
3638.0,0,105
3639.0,0,105
3640.0,0,105
3641.0,0,105
3642.0,0,105
3643.0,0,105
3644.0,0,105
3645.0,0,105
3646.0,0,105
3647.0,0,105
3648.0,0,105
3649.0,0,105
3650.0,0,105
3651.0,0,105
3652.0,0,105
3653.0,0,105
3654.0,0,105
3655.0,0,105
3656.0,0,105
3657.0,0,105
3658.0,0,105
3659.0,0,105
3660.0,0,105
3661.0,0,105
3662.0,0,105
3663.0,0,105
3664.0,0,105
3665.0,0,105
3666.0,0,105
3667.0,0,105
3668.0,0,105
3669.0,0,105
3670.0,0,105
3671.0,0,105
3672.0,0,105
3673.0,0,105
3674.0,0,105
3675.0,0,105
3676.0,0,105
3677.0,0,105
3678.0,0,105
3679.0,0,105
3680.0,0,105
3681.0,0,105
3682.0,0,105
3683.0,0,105
3684.0,0,105
3685.0,0,105
3686.0,0,105
3687.0,0,105
3688.0,0,105
3689.0,0,105
3690.0,0,105
3691.0,0,105
3692.0,0,105
3693.0,0,105
3694.0,0,105
3695.0,0,105
3696.0,0,105
3697.0,0,105
3698.0,0,105
3699.0,0,105
3700.0,0,105
3701.0,0,105
3702.0,0,105
3703.0,0,105
3704.0,0,105
3705.0,0,105
3706.0,0,105
3707.0,0,105
3708.0,0,105
3709.0,0,105
3710.0,0,105
3711.0,0,105
3712.0,0,105
3713.0,0,105
3714.0,0,105
3715.0,0,105
3716.0,0,105
3717.0,0,105
3718.0,0,105
3719.0,0,105
3720.0,0,105
3721.0,0,105
3722.0,0,105
3723.0,0,105
3724.0,0,105
3725.0,0,105
3726.0,0,105
3727.0,0,105
3728.0,0,105
3729.0,0,105
3730.0,0,105
3731.0,0,105
3732.0,0,105
3733.0,0,105
3734.0,0,105
3735.0,0,105
3736.0,0,105
3737.0,0,105
3738.0,0,105
3739.0,0,105
3740.0,0,105
3741.0,0,105
3742.0,0,105
3743.0,0,105
3744.0,0,105
3745.0,0,105
3746.0,0,105
3747.0,0,105
3748.0,0,105
3749.0,0,105
3750.0,0,105
3751.0,0,105
3752.0,0,105
3753.0,0,105
3754.0,0,105
3755.0,0,105
3756.0,0,105
3757.0,0,105
3758.0,0,105
3759.0,0,105
3760.0,0,105
3761.0,0,105
3762.0,0,105
3763.0,0,105
3764.0,0,105
3765.0,0,105
3766.0,0,105
3767.0,0,105
3768.0,0,105
3769.0,0,105
3770.0,0,105
3771.0,0,105
3772.0,0,105
3773.0,0,105
3774.0,0,105
3775.0,0,105
3776.0,0,105
3777.0,0,105
3778.0,0,105
3779.0,0,105
3780.0,0,105
3781.0,0,105
3782.0,0,105
3783.0,0,105
3784.0,0,105
3785.0,0,105
3786.0,0,105
3787.0,0,105
3788.0,0,105
3789.0,0,105
3790.0,0,105
3791.0,0,105
3792.0,0,105
3793.0,0,105
3794.0,0,105
3795.0,0,105
3796.0,0,105
3797.0,0,105
3798.0,0,105
3799.0,0,105
3800.0,0,105
3801.0,0,105
3802.0,0,105
3803.0,0,105
3804.0,0,105
3805.0,0,105
3806.0,0,105
3807.0,0,105
3808.0,0,105
3809.0,0,105
3810.0,0,105
3811.0,0,105
3812.0,0,105
3813.0,0,105
3814.0,0,105
3815.0,0,105
3816.0,0,105
3817.0,0,105
3818.0,0,105
3819.0,0,105
3820.0,0,105
3821.0,0,105
3822.0,0,105
3823.0,0,105
3824.0,0,105
3825.0,0,105
3826.0,0,105
3827.0,0,105
3828.0,0,105
3829.0,0,105
3830.0,0,105
3831.0,0,105
3832.0,0,105
3833.0,0,105
3834.0,0,105
3835.0,0,105
3836.0,0,105
3837.0,0,105
3838.0,0,105
3839.0,0,105
3840.0,0,105
3841.0,0,105
3842.0,0,105
3843.0,0,105
3844.0,0,105
3845.0,0,105
3846.0,0,105
3847.0,0,105
3848.0,0,105
3849.0,0,105
3850.0,0,105
3851.0,0,105
3852.0,0,105
3853.0,0,105
3854.0,0,105
3855.0,0,105
3856.0,0,105
3857.0,0,105
3858.0,0,105
3859.0,0,105
3860.0,0,105
3861.0,0,105
3862.0,0,105
3863.0,0,105
3864.0,0,105
3865.0,0,105
3866.0,0,105
3867.0,0,105
3868.0,0,105
3869.0,0,105
3870.0,0,105
3871.0,0,105
3872.0,0,105
3873.0,0,105
3874.0,0,105
3875.0,0,105
3876.0,0,105
3877.0,0,105
3878.0,0,105
3879.0,0,105
3880.0,0,105
3881.0,0,105
3882.0,0,105
3883.0,0,105
3884.0,0,105
3885.0,0,105
3886.0,0,105
3887.0,0,105
3888.0,0,105
3889.0,0,105
3890.0,0,105
3891.0,0,105
3892.0,0,105
3893.0,0,105
3894.0,0,105
3895.0,0,105
3896.0,0,105
3897.0,0,105
3898.0,0,105
3899.0,0,105
3900.0,0,105
3901.0,0,105
3902.0,0,105
3903.0,0,105
3904.0,0,105
3905.0,0,105
3906.0,0,105
3907.0,0,105
3908.0,0,105
3909.0,0,105
3910.0,0,105
3911.0,0,105
3912.0,0,105
3913.0,0,105
3914.0,0,105
3915.0,0,105
3916.0,0,105
3917.0,0,105
3918.0,0,105
3919.0,0,105
3920.0,0,105
3921.0,0,105
3922.0,0,105
3923.0,0,105
3924.0,0,105
3925.0,0,105
3926.0,0,105
3927.0,0,105
3928.0,0,105
3929.0,0,105
3930.0,0,105
3931.0,0,105
3932.0,0,105
3933.0,0,105
3934.0,0,105
3935.0,0,105
3936.0,0,105
3937.0,0,105
3938.0,0,105
3939.0,0,105
3940.0,0,105
3941.0,0,105
3942.0,0,105
3943.0,0,105
3944.0,0,105
3945.0,0,105
3946.0,0,105
3947.0,0,105
3948.0,0,105
3949.0,0,105
3950.0,0,105
3951.0,0,105
3952.0,0,105
3953.0,0,105
3954.0,0,105
3955.0,0,105
3956.0,0,105
3957.0,0,105
3958.0,0,105
3959.0,0,105
3960.0,0,105
3961.0,0,105
3962.0,0,105
3963.0,0,105
3964.0,0,105
3965.0,0,105
3966.0,0,105
3967.0,0,105
3968.0,0,105
3969.0,0,105
3970.0,0,105
3971.0,0,105
3972.0,0,105
3973.0,0,105
3974.0,0,105
3975.0,0,105
3976.0,0,105
3977.0,0,105
3978.0,0,105
3979.0,0,105
3980.0,0,105
3981.0,0,105
3982.0,0,105
3983.0,0,105
3984.0,0,105
3985.0,0,105
3986.0,0,105
3987.0,0,105
3988.0,0,105
3989.0,0,105
3990.0,0,105
3991.0,0,105
3992.0,0,105
3993.0,0,105
3994.0,0,105
3995.0,0,105
3996.0,0,105
3997.0,0,105
3998.0,0,105
3999.0,0,105
4000.0,0,105
4001.0,0,105
4002.0,0,105
4003.0,0,105
4004.0,0,105
4005.0,0,105
4006.0,0,105
4007.0,0,105
4008.0,0,105
4009.0,0,105
4010.0,0,105
4011.0,0,105
4012.0,0,105
4013.0,0,105
4014.0,0,105
4015.0,0,105
4016.0,0,105
4017.0,0,105
4018.0,0,105
4019.0,0,105
4020.0,0,105
4021.0,0,105
4022.0,0,105
4023.0,0,105
4024.0,0,105
4025.0,0,105
4026.0,0,105
4027.0,0,105
4028.0,0,105
4029.0,0,105
4030.0,0,105
4031.0,0,105
4032.0,0,105
4033.0,0,105
4034.0,0,105
4035.0,0,105
4036.0,0,105
4037.0,0,105
4038.0,0,105
4039.0,0,105
4040.0,0,105
4041.0,0,105
4042.0,0,105
4043.0,0,105
4044.0,0,105
4045.0,0,105
4046.0,0,105
4047.0,0,105
4048.0,0,105
4049.0,0,105
4050.0,0,105
4051.0,0,105
4052.0,0,105
4053.0,0,105
4054.0,0,105
4055.0,0,105
4056.0,0,105
4057.0,0,105
4058.0,0,105
4059.0,0,105
4060.0,0,105
4061.0,0,105
4062.0,0,105
4063.0,0,105
4064.0,0,105
4065.0,0,105
4066.0,0,105
4067.0,0,105
4068.0,0,105
4069.0,0,105
4070.0,0,105
4071.0,0,105
4072.0,0,105
4073.0,0,105
4074.0,0,105
4075.0,0,105
4076.0,0,105
4077.0,0,105
4078.0,0,105
4079.0,0,105
4080.0,0,105
4081.0,0,105
4082.0,0,105
4083.0,0,105
4084.0,0,105
4085.0,0,105
4086.0,0,105
4087.0,0,105
4088.0,0,105
4089.0,0,105
4090.0,0,105
4091.0,0,105
4092.0,0,105
4093.0,0,105
4094.0,0,105
4095.0,0,105
4096.0,0,105
4097.0,0,105
4098.0,0,105
4099.0,0,105
4100.0,0,105
4101.0,0,105
4102.0,0,105
4103.0,0,105
4104.0,0,105
4105.0,0,105
4106.0,0,105
4107.0,0,105
4108.0,0,105
4109.0,0,105
4110.0,0,105
4111.0,0,105
4112.0,0,105
4113.0,0,105
4114.0,0,105
4115.0,0,105
4116.0,0,105
4117.0,0,105
4118.0,0,105
4119.0,0,105
4120.0,0,105
4121.0,0,105
4122.0,0,105
4123.0,0,105
4124.0,0,105
4125.0,0,105
4126.0,0,105
4127.0,0,105
4128.0,0,105
4129.0,0,105
4130.0,0,105
4131.0,0,105
4132.0,0,105
4133.0,0,105
4134.0,0,105
4135.0,0,105
4136.0,0,105
4137.0,0,105
4138.0,0,105
4139.0,0,105
4140.0,0,105
4141.0,0,105
4142.0,0,105
4143.0,0,105
4144.0,0,105
4145.0,0,105
4146.0,0,105
4147.0,0,105
4148.0,0,105
4149.0,0,105
4150.0,0,105
4151.0,0,105
4152.0,0,105
4153.0,0,105
4154.0,0,105
4155.0,0,105
4156.0,0,105
4157.0,0,105
4158.0,0,105
4159.0,0,105
4160.0,0,105
4161.0,0,105
4162.0,0,105
4163.0,0,105
4164.0,0,105
4165.0,0,105
4166.0,0,105
4167.0,0,105
4168.0,0,105
4169.0,0,105
4170.0,0,105
4171.0,0,105
4172.0,0,105
4173.0,0,105
4174.0,0,105
4175.0,0,105
4176.0,0,105
4177.0,0,105
4178.0,0,105
4179.0,0,105
4180.0,0,105
4181.0,0,105
4182.0,0,105
4183.0,0,105
4184.0,0,105
4185.0,0,105
4186.0,0,105
4187.0,0,105
4188.0,0,105
4189.0,0,105
4190.0,0,105
4191.0,0,105
4192.0,0,105
4193.0,0,105
4194.0,0,105
4195.0,0,105
4196.0,0,105
4197.0,0,105
4198.0,0,105
4199.0,0,105
4200.0,0,105
4201.0,0,105
4202.0,0,105
4203.0,0,105
4204.0,0,105
4205.0,0,105
4206.0,0,105
4207.0,0,105
4208.0,0,105
4209.0,0,105
4210.0,0,105
4211.0,0,105
4212.0,0,105
4213.0,0,105
4214.0,0,105
4215.0,0,105
4216.0,0,105
4217.0,0,105
4218.0,0,105
4219.0,0,105
4220.0,0,105
4221.0,0,105
4222.0,0,105
4223.0,0,105
4224.0,0,105
4225.0,0,105
4226.0,0,105
4227.0,0,105
4228.0,0,105
4229.0,0,105
4230.0,0,105
4231.0,0,105
4232.0,0,105
4233.0,0,105
4234.0,0,105
4235.0,0,105
4236.0,0,105
4237.0,0,105
4238.0,0,105
4239.0,0,105
4240.0,0,105
4241.0,0,105
4242.0,0,105
4243.0,0,105
4244.0,0,105
4245.0,0,105
4246.0,0,105
4247.0,0,105
4248.0,0,105
4249.0,0,105
4250.0,0,105
4251.0,0,105
4252.0,0,105
4253.0,0,105
4254.0,0,105
4255.0,0,105
4256.0,0,105
4257.0,0,105
4258.0,0,105
4259.0,0,105
4260.0,0,105
4261.0,0,105
4262.0,0,105
4263.0,0,105
4264.0,0,105
4265.0,0,105
4266.0,0,105
4267.0,0,105
4268.0,0,105
4269.0,0,105
4270.0,0,105
4271.0,0,105
4272.0,0,105
4273.0,0,105
4274.0,0,105
4275.0,0,105
4276.0,0,105
4277.0,0,105
4278.0,0,105
4279.0,0,105
4280.0,0,105
4281.0,0,105
4282.0,0,105
4283.0,0,105
4284.0,0,105
4285.0,0,105
4286.0,0,105
4287.0,0,105
4288.0,0,105
4289.0,0,105
4290.0,0,105
4291.0,0,105
4292.0,0,105
4293.0,0,105
4294.0,0,105
4295.0,0,105
4296.0,0,105
4297.0,0,105
4298.0,0,105
4299.0,0,105
4300.0,0,105
4301.0,0,105
4302.0,0,105
4303.0,0,105
4304.0,0,105
4305.0,0,105
4306.0,0,105
4307.0,0,105
4308.0,0,105
4309.0,0,105
4310.0,0,105
4311.0,0,105
4312.0,0,105
4313.0,0,105
4314.0,0,105
4315.0,0,105
4316.0,0,105
4317.0,0,105
4318.0,0,105
4319.0,0,105
4320.0,0,105
4321.0,0,105
4322.0,0,105
4323.0,0,105
4324.0,0,105
4325.0,0,105
4326.0,0,105
4327.0,0,105
4328.0,0,105
4329.0,0,105
4330.0,0,105
4331.0,0,105
4332.0,0,105
4333.0,0,105
4334.0,0,105
4335.0,0,105
4336.0,0,105
4337.0,0,105
4338.0,0,105
4339.0,0,105
4340.0,0,105
4341.0,0,105
4342.0,0,105
4343.0,0,105
4344.0,0,105
4345.0,0,105
4346.0,0,105
4347.0,0,105
4348.0,0,105
4349.0,0,105
4350.0,0,105
4351.0,0,105
4352.0,0,105
4353.0,0,105
4354.0,0,105
4355.0,0,105
4356.0,0,105
4357.0,0,105
4358.0,0,105
4359.0,0,105
4360.0,0,105
4361.0,0,105
4362.0,0,105
4363.0,0,105
4364.0,0,105
4365.0,0,105
4366.0,0,105
4367.0,0,105
4368.0,0,105
4369.0,0,105
4370.0,0,105
4371.0,0,105
4372.0,0,105
4373.0,0,105
4374.0,0,105
4375.0,0,105
4376.0,0,105
4377.0,0,105
4378.0,0,105
4379.0,0,105
4380.0,0,105
4381.0,0,105
4382.0,0,105
4383.0,0,105
4384.0,0,105
4385.0,0,105
4386.0,0,105
4387.0,0,105
4388.0,0,105
4389.0,0,105
4390.0,0,105
4391.0,0,105
4392.0,0,105
4393.0,0,105
4394.0,0,105
4395.0,0,105
4396.0,0,105
4397.0,0,105
4398.0,0,105
4399.0,0,105
4400.0,0,105
4401.0,0,105
4402.0,0,105
4403.0,0,105
4404.0,0,105
4405.0,0,105
4406.0,0,105
4407.0,0,105
4408.0,0,105
4409.0,0,105
4410.0,0,105
4411.0,0,105
4412.0,0,105
4413.0,0,105
4414.0,0,105
4415.0,0,105
4416.0,0,105
4417.0,0,105
4418.0,0,105
4419.0,0,105
4420.0,0,105
4421.0,0,105
4422.0,0,105
4423.0,0,105
4424.0,0,105
4425.0,0,105
4426.0,0,105
4427.0,0,105
4428.0,0,105
4429.0,0,105
4430.0,0,105
4431.0,0,105
4432.0,0,105
4433.0,0,105
4434.0,0,105
4435.0,0,105
4436.0,0,105
4437.0,0,105
4438.0,0,105
4439.0,0,105
4440.0,0,105
4441.0,0,105
4442.0,0,105
4443.0,0,105
4444.0,0,105
4445.0,0,105
4446.0,0,105
4447.0,0,105
4448.0,0,105
4449.0,0,105
4450.0,0,105
4451.0,0,105
4452.0,0,105
4453.0,0,105
4454.0,0,105
4455.0,0,105
4456.0,0,105
4457.0,0,105
4458.0,0,105
4459.0,0,105
4460.0,0,105
4461.0,0,105
4462.0,0,105
4463.0,0,105
4464.0,0,105
4465.0,0,105
4466.0,0,105
4467.0,0,105
4468.0,0,105
4469.0,0,105
4470.0,0,105
4471.0,0,105
4472.0,0,105
4473.0,0,105
4474.0,0,105
4475.0,0,105
4476.0,0,105
4477.0,0,105
4478.0,0,105
4479.0,0,105
4480.0,0,105
4481.0,0,105
4482.0,0,105
4483.0,0,105
4484.0,0,105
4485.0,0,105
4486.0,0,105
4487.0,0,105
4488.0,0,105
4489.0,0,105
4490.0,0,105
4491.0,0,105
4492.0,0,105
4493.0,0,105
4494.0,0,105
4495.0,0,105
4496.0,0,105
4497.0,0,105
4498.0,0,105
4499.0,0,105
4500.0,0,105
4501.0,0,105
4502.0,0,105
4503.0,0,105
4504.0,0,105
4505.0,0,105
4506.0,0,105
4507.0,0,105
4508.0,0,105
4509.0,0,105
4510.0,0,105
4511.0,0,105
4512.0,0,105
4513.0,0,105
4514.0,0,105
4515.0,0,105
4516.0,0,105
4517.0,0,105
4518.0,0,105
4519.0,0,105
4520.0,0,105
4521.0,0,105
4522.0,0,105
4523.0,0,105
4524.0,0,105
4525.0,0,105
4526.0,0,105
4527.0,0,105
4528.0,0,105
4529.0,0,105
4530.0,0,105
4531.0,0,105
4532.0,0,105
4533.0,0,105
4534.0,0,105
4535.0,0,105
4536.0,0,105
4537.0,0,105
4538.0,0,105
4539.0,0,105
4540.0,0,105
4541.0,0,105
4542.0,0,105
4543.0,0,105
4544.0,0,105
4545.0,0,105
4546.0,0,105
4547.0,0,105
4548.0,0,105
4549.0,0,105
4550.0,0,105
4551.0,0,105
4552.0,0,105
4553.0,0,105
4554.0,0,105
4555.0,0,105
4556.0,0,105
4557.0,0,105
4558.0,0,105
4559.0,0,105
4560.0,0,105
4561.0,0,105
4562.0,0,105
4563.0,0,105
4564.0,0,105
4565.0,0,105
4566.0,0,105
4567.0,0,105
4568.0,0,105
4569.0,0,105
4570.0,0,105
4571.0,0,105
4572.0,0,105
4573.0,0,105
4574.0,0,105
4575.0,0,105
4576.0,0,105
4577.0,0,105
4578.0,0,105
4579.0,0,105
4580.0,0,105
4581.0,0,105
4582.0,0,105
4583.0,0,105
4584.0,0,105
4585.0,0,105
4586.0,0,105
4587.0,0,105
4588.0,0,105
4589.0,0,105
4590.0,0,105
4591.0,0,105
4592.0,0,105
4593.0,0,105
4594.0,0,105
4595.0,0,105
4596.0,0,105
4597.0,0,105
4598.0,0,105
4599.0,0,105
4600.0,0,105
4601.0,0,105
4602.0,0,105
4603.0,0,105
4604.0,0,105
4605.0,0,105
4606.0,0,105
4607.0,0,105
4608.0,0,105
4609.0,0,105
4610.0,0,105
4611.0,0,105
4612.0,0,105
4613.0,0,105
4614.0,0,105
4615.0,0,105
4616.0,0,105
4617.0,0,105
4618.0,0,105
4619.0,0,105
4620.0,0,105
4621.0,0,105
4622.0,0,105
4623.0,0,105
4624.0,0,105
4625.0,0,105
4626.0,0,105
4627.0,0,105
4628.0,0,105
4629.0,0,105
4630.0,0,105
4631.0,0,105
4632.0,0,105
4633.0,0,105
4634.0,0,105
4635.0,0,105
4636.0,0,105
4637.0,0,105
4638.0,0,105
4639.0,0,105
4640.0,0,105
4641.0,0,105
4642.0,0,105
4643.0,0,105
4644.0,0,105
4645.0,0,105
4646.0,0,105
4647.0,0,105
4648.0,0,105
4649.0,0,105
4650.0,0,105
4651.0,0,105
4652.0,0,105
4653.0,0,105
4654.0,0,105
4655.0,0,105
4656.0,0,105
4657.0,0,105
4658.0,0,105
4659.0,0,105
4660.0,0,105
4661.0,0,105
4662.0,0,105
4663.0,0,105
4664.0,0,105
4665.0,0,105
4666.0,0,105
4667.0,0,105
4668.0,0,105
4669.0,0,105
4670.0,0,105
4671.0,0,105
4672.0,0,105
4673.0,0,105
4674.0,0,105
4675.0,0,105
4676.0,0,105
4677.0,0,105
4678.0,0,105
4679.0,0,105
4680.0,0,105
4681.0,0,105
4682.0,0,105
4683.0,0,105
4684.0,0,105
4685.0,0,105
4686.0,0,105
4687.0,0,105
4688.0,0,105
4689.0,0,105
4690.0,0,105
4691.0,0,105
4692.0,0,105
4693.0,0,105
4694.0,0,105
4695.0,0,105
4696.0,0,105
4697.0,0,105
4698.0,0,105
4699.0,0,105
4700.0,0,105
4701.0,0,105
4702.0,0,105
4703.0,0,105
4704.0,0,105
4705.0,0,105
4706.0,0,105
4707.0,0,105
4708.0,0,105
4709.0,0,105
4710.0,0,105
4711.0,0,105
4712.0,0,105
4713.0,0,105
4714.0,0,105
4715.0,0,105
4716.0,0,105
4717.0,0,105
4718.0,0,105
4719.0,0,105
4720.0,0,105
4721.0,0,105
4722.0,0,105
4723.0,0,105
4724.0,0,105
4725.0,0,105
4726.0,0,105
4727.0,0,105
4728.0,0,105
4729.0,0,105
4730.0,0,105
4731.0,0,105
4732.0,0,105
4733.0,0,105
4734.0,0,105
4735.0,0,105
4736.0,0,105
4737.0,0,105
4738.0,0,105
4739.0,0,105
4740.0,0,105
4741.0,0,105
4742.0,0,105
4743.0,0,105
4744.0,0,105
4745.0,0,105
4746.0,0,105
4747.0,0,105
4748.0,0,105
4749.0,0,105
4750.0,0,105
4751.0,0,105
4752.0,0,105
4753.0,0,105
4754.0,0,105
4755.0,0,105
4756.0,0,105
4757.0,0,105
4758.0,0,105
4759.0,0,105
4760.0,0,105
4761.0,0,105
4762.0,0,105
4763.0,0,105
4764.0,0,105
4765.0,0,105
4766.0,0,105
4767.0,0,105
4768.0,0,105
